machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;8;4;48;life;ocl;1000;;unlabelled;random;727730
ernst;4096;8;8;48;life;ocl;1000;;unlabelled;random;685282
ernst;4096;8;16;48;life;ocl;1000;;unlabelled;random;723016
ernst;4096;8;32;48;life;ocl;1000;;unlabelled;random;740161
ernst;4096;8;64;48;life;ocl;1000;;unlabelled;random;744293
ernst;4096;8;128;48;life;ocl;1000;;unlabelled;random;795933
ernst;4096;16;1;48;life;ocl;1000;;unlabelled;random;1256147
ernst;4096;16;2;48;life;ocl;1000;;unlabelled;random;649515
ernst;4096;16;4;48;life;ocl;1000;;unlabelled;random;424228
ernst;4096;16;8;48;life;ocl;1000;;unlabelled;random;427162
ernst;4096;16;16;48;life;ocl;1000;;unlabelled;random;445223
ernst;4096;16;32;48;life;ocl;1000;;unlabelled;random;526055
ernst;4096;16;64;48;life;ocl;1000;;unlabelled;random;691854
ernst;4096;32;1;48;life;ocl;1000;;unlabelled;random;702966
ernst;4096;32;2;48;life;ocl;1000;;unlabelled;random;393396
ernst;4096;32;4;48;life;ocl;1000;;unlabelled;random;381643
ernst;4096;32;8;48;life;ocl;1000;;unlabelled;random;391856
ernst;4096;32;16;48;life;ocl;1000;;unlabelled;random;438803
ernst;4096;32;32;48;life;ocl;1000;;unlabelled;random;517060
ernst;4096;64;1;48;life;ocl;1000;;unlabelled;random;439848
ernst;4096;64;2;48;life;ocl;1000;;unlabelled;random;391790
ernst;4096;64;4;48;life;ocl;1000;;unlabelled;random;407197
ernst;4096;64;8;48;life;ocl;1000;;unlabelled;random;454891
ernst;4096;64;16;48;life;ocl;1000;;unlabelled;random;553514
ernst;4096;128;1;48;life;ocl;1000;;unlabelled;random;431372
ernst;4096;128;2;48;life;ocl;1000;;unlabelled;random;403823
ernst;4096;128;4;48;life;ocl;1000;;unlabelled;random;450645
ernst;4096;128;8;48;life;ocl;1000;;unlabelled;random;549695
ernst;4096;256;1;48;life;ocl;1000;;unlabelled;random;451959
ernst;4096;256;2;48;life;ocl;1000;;unlabelled;random;446188
ernst;4096;256;4;48;life;ocl;1000;;unlabelled;random;562778
ernst;4096;512;1;48;life;ocl;1000;;unlabelled;random;504735
ernst;4096;512;2;48;life;ocl;1000;;unlabelled;random;571342
ernst;4096;1024;1;48;life;ocl;1000;;unlabelled;random;622798
ernst;4096;1;1;48;life;ocl_finish;1000;;unlabelled;random;16545694
ernst;4096;1;2;48;life;ocl_finish;1000;;unlabelled;random;8690236
ernst;4096;1;4;48;life;ocl_finish;1000;;unlabelled;random;5822471
ernst;4096;1;8;48;life;ocl_finish;1000;;unlabelled;random;5705964
ernst;4096;1;16;48;life;ocl_finish;1000;;unlabelled;random;5532659
ernst;4096;1;32;48;life;ocl_finish;1000;;unlabelled;random;5459229
ernst;4096;1;64;48;life;ocl_finish;1000;;unlabelled;random;5444166
ernst;4096;1;128;48;life;ocl_finish;1000;;unlabelled;random;5476782
ernst;4096;1;256;48;life;ocl_finish;1000;;unlabelled;random;5481788
ernst;4096;1;512;48;life;ocl_finish;1000;;unlabelled;random;5632270
ernst;4096;1;1024;48;life;ocl_finish;1000;;unlabelled;random;5897951
ernst;4096;2;1;48;life;ocl_finish;1000;;unlabelled;random;8369573
ernst;4096;2;2;48;life;ocl_finish;1000;;unlabelled;random;4464683
ernst;4096;2;4;48;life;ocl_finish;1000;;unlabelled;random;2990628
ernst;4096;2;8;48;life;ocl_finish;1000;;unlabelled;random;2922017
ernst;4096;2;16;48;life;ocl_finish;1000;;unlabelled;random;2834821
ernst;4096;2;32;48;life;ocl_finish;1000;;unlabelled;random;2821452
ernst;4096;2;64;48;life;ocl_finish;1000;;unlabelled;random;2839635
ernst;4096;2;128;48;life;ocl_finish;1000;;unlabelled;random;2844554
ernst;4096;2;256;48;life;ocl_finish;1000;;unlabelled;random;2873401
ernst;4096;2;512;48;life;ocl_finish;1000;;unlabelled;random;2984736
ernst;4096;4;1;48;life;ocl_finish;1000;;unlabelled;random;4237525
ernst;4096;4;2;48;life;ocl_finish;1000;;unlabelled;random;2340787
ernst;4096;4;4;48;life;ocl_finish;1000;;unlabelled;random;1521121
ernst;4096;4;8;48;life;ocl_finish;1000;;unlabelled;random;1487022
ernst;4096;4;16;48;life;ocl_finish;1000;;unlabelled;random;1485418
ernst;4096;4;32;48;life;ocl_finish;1000;;unlabelled;random;1493060
ernst;4096;4;64;48;life;ocl_finish;1000;;unlabelled;random;1492214
ernst;4096;4;128;48;life;ocl_finish;1000;;unlabelled;random;1488421
ernst;4096;4;256;48;life;ocl_finish;1000;;unlabelled;random;1552412
ernst;4096;8;1;48;life;ocl_finish;1000;;unlabelled;random;2223132
ernst;4096;8;2;48;life;ocl_finish;1000;;unlabelled;random;1233348
ernst;4096;8;4;48;life;ocl_finish;1000;;unlabelled;random;782078
ernst;4096;8;8;48;life;ocl_finish;1000;;unlabelled;random;796738
ernst;4096;8;16;48;life;ocl_finish;1000;;unlabelled;random;792665
ernst;4096;8;32;48;life;ocl_finish;1000;;unlabelled;random;794884
ernst;4096;8;64;48;life;ocl_finish;1000;;unlabelled;random;797071
ernst;4096;8;128;48;life;ocl_finish;1000;;unlabelled;random;803794
ernst;4096;16;1;48;life;ocl_finish;1000;;unlabelled;random;1222322
ernst;4096;16;2;48;life;ocl_finish;1000;;unlabelled;random;655762
ernst;4096;16;4;48;life;ocl_finish;1000;;unlabelled;random;457885
ernst;4096;16;8;48;life;ocl_finish;1000;;unlabelled;random;456739
ernst;4096;16;16;48;life;ocl_finish;1000;;unlabelled;random;469473
ernst;4096;16;32;48;life;ocl_finish;1000;;unlabelled;random;531995
ernst;4096;16;64;48;life;ocl_finish;1000;;unlabelled;random;664949
ernst;4096;32;1;48;life;ocl_finish;1000;;unlabelled;random;702895
ernst;4096;32;2;48;life;ocl_finish;1000;;unlabelled;random;401310
ernst;4096;32;4;48;life;ocl_finish;1000;;unlabelled;random;398784
ernst;4096;32;8;48;life;ocl_finish;1000;;unlabelled;random;418445
ernst;4096;32;16;48;life;ocl_finish;1000;;unlabelled;random;459952
ernst;4096;32;32;48;life;ocl_finish;1000;;unlabelled;random;557740
ernst;4096;64;1;48;life;ocl_finish;1000;;unlabelled;random;452504
ernst;4096;64;2;48;life;ocl_finish;1000;;unlabelled;random;398077
ernst;4096;64;4;48;life;ocl_finish;1000;;unlabelled;random;415484
ernst;4096;64;8;48;life;ocl_finish;1000;;unlabelled;random;460726
ernst;4096;64;16;48;life;ocl_finish;1000;;unlabelled;random;556228
ernst;4096;128;1;48;life;ocl_finish;1000;;unlabelled;random;431714
ernst;4096;128;2;48;life;ocl_finish;1000;;unlabelled;random;414466
ernst;4096;128;4;48;life;ocl_finish;1000;;unlabelled;random;459208
ernst;4096;128;8;48;life;ocl_finish;1000;;unlabelled;random;563263
ernst;4096;256;1;48;life;ocl_finish;1000;;unlabelled;random;465434
ernst;4096;256;2;48;life;ocl_finish;1000;;unlabelled;random;455002
ernst;4096;256;4;48;life;ocl_finish;1000;;unlabelled;random;561967
ernst;4096;512;1;48;life;ocl_finish;1000;;unlabelled;random;488208
ernst;4096;512;2;48;life;ocl_finish;1000;;unlabelled;random;569886
ernst;4096;1024;1;48;life;ocl_finish;1000;;unlabelled;random;611720
