machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;random;741513
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;random;838951
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;random;784788
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;random;692191
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;random;678787
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;random;683209
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;random;731093
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;random;715325
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;random;694244
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;random;692634
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;random;701236
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;random;655219
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;random;654295
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;random;635906
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;random;598454
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;random;645858
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;random;4898893
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;random;2517233
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;random;1731256
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;random;1370094
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;random;1320303
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;random;1092834
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;random;870924
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;random;1000558
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;random;1091016
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;random;936465
ernst;4096;16;16;11;life;ocl_hybrid_opti;100;;unlabelled;random;859545
ernst;4096;16;16;12;life;ocl_hybrid_opti;100;;unlabelled;random;880266
ernst;4096;16;16;13;life;ocl_hybrid_opti;100;;unlabelled;random;833289
ernst;4096;16;16;14;life;ocl_hybrid_opti;100;;unlabelled;random;764677
ernst;4096;16;16;15;life;ocl_hybrid_opti;100;;unlabelled;random;794226
ernst;4096;16;16;16;life;ocl_hybrid_opti;100;;unlabelled;random;775395
ernst;4096;16;16;17;life;ocl_hybrid_opti;100;;unlabelled;random;739307
ernst;4096;16;16;18;life;ocl_hybrid_opti;100;;unlabelled;random;711588
ernst;4096;16;16;19;life;ocl_hybrid_opti;100;;unlabelled;random;781103
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;random;733001
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;random;722113
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;random;806164
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;random;709243
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;random;717058
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;random;951255
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;random;915424
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;random;824456
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;random;811547
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;random;816491
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;random;803980
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;random;801839
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;random;871857
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;random;771489
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;random;714158
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;random;701376
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;random;686428
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;random;733888
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;random;718061
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;random;695370
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;random;689334
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;random;695618
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;random;663630
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;random;650579
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;random;641581
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;random;645100
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;random;655435
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;random;4887580
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;random;2489497
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;random;1715355
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;random;1365397
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;random;1325511
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;random;1116118
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;random;1049459
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;random;1008522
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;random;961152
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;random;928245
ernst;4096;16;16;11;life;ocl_hybrid_opti;100;;unlabelled;random;1069445
ernst;4096;16;16;12;life;ocl_hybrid_opti;100;;unlabelled;random;1242970
ernst;4096;16;16;13;life;ocl_hybrid_opti;100;;unlabelled;random;858570
ernst;4096;16;16;14;life;ocl_hybrid_opti;100;;unlabelled;random;813740
ernst;4096;16;16;15;life;ocl_hybrid_opti;100;;unlabelled;random;823179
ernst;4096;16;16;16;life;ocl_hybrid_opti;100;;unlabelled;random;806936
ernst;4096;16;16;17;life;ocl_hybrid_opti;100;;unlabelled;random;741639
ernst;4096;16;16;18;life;ocl_hybrid_opti;100;;unlabelled;random;730220
ernst;4096;16;16;19;life;ocl_hybrid_opti;100;;unlabelled;random;738252
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;random;757770
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;random;899547
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;random;2060806
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;random;8509947
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;random;3740618
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;random;932937
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;random;907748
