machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;sparse;41650
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;sparse;40493
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;sparse;41414
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;sparse;42159
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;sparse;41051
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;sparse;43581
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;sparse;44829
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;sparse;45765
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;sparse;44788
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;sparse;46570
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;sparse;50973
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;sparse;46670
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;sparse;43768
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;sparse;44767
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;sparse;44494
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;sparse;56687
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;sparse;50629
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;sparse;45239
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;sparse;44684
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;sparse;45697
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;sparse;47334
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;sparse;44191
ernst;4096;16;16;43;life;ocl_hybrid_opti;100;;unlabelled;sparse;45662
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;sparse;44799
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;sparse;51289
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;sparse;45860
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;sparse;123084
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;sparse;77481
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;sparse;66029
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;sparse;60519
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;sparse;54659
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;sparse;54451
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;sparse;51192
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;sparse;48843
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;sparse;47713
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;sparse;47730
ernst;4096;16;16;11;life;ocl_hybrid_opti;100;;unlabelled;sparse;50188
ernst;4096;16;16;12;life;ocl_hybrid_opti;100;;unlabelled;sparse;46730
ernst;4096;16;16;13;life;ocl_hybrid_opti;100;;unlabelled;sparse;44660
ernst;4096;16;16;14;life;ocl_hybrid_opti;100;;unlabelled;sparse;44627
ernst;4096;16;16;15;life;ocl_hybrid_opti;100;;unlabelled;sparse;42682
ernst;4096;16;16;16;life;ocl_hybrid_opti;100;;unlabelled;sparse;43111
ernst;4096;16;16;17;life;ocl_hybrid_opti;100;;unlabelled;sparse;41944
ernst;4096;16;16;18;life;ocl_hybrid_opti;100;;unlabelled;sparse;41458
ernst;4096;16;16;19;life;ocl_hybrid_opti;100;;unlabelled;sparse;41132
ernst;4096;16;16;20;life;ocl_hybrid_opti;100;;unlabelled;sparse;42684
ernst;4096;16;16;21;life;ocl_hybrid_opti;100;;unlabelled;sparse;42427
ernst;4096;16;16;22;life;ocl_hybrid_opti;100;;unlabelled;sparse;41453
ernst;4096;16;16;23;life;ocl_hybrid_opti;100;;unlabelled;sparse;40867
ernst;4096;16;16;24;life;ocl_hybrid_opti;100;;unlabelled;sparse;42256
ernst;4096;16;16;25;life;ocl_hybrid_opti;100;;unlabelled;sparse;43159
ernst;4096;16;16;26;life;ocl_hybrid_opti;100;;unlabelled;sparse;44978
ernst;4096;16;16;27;life;ocl_hybrid_opti;100;;unlabelled;sparse;45091
ernst;4096;16;16;28;life;ocl_hybrid_opti;100;;unlabelled;sparse;45404
ernst;4096;16;16;29;life;ocl_hybrid_opti;100;;unlabelled;sparse;45731
ernst;4096;16;16;30;life;ocl_hybrid_opti;100;;unlabelled;sparse;45823
ernst;4096;16;16;31;life;ocl_hybrid_opti;100;;unlabelled;sparse;44938
ernst;4096;16;16;32;life;ocl_hybrid_opti;100;;unlabelled;sparse;44506
ernst;4096;16;16;33;life;ocl_hybrid_opti;100;;unlabelled;sparse;44154
ernst;4096;16;16;34;life;ocl_hybrid_opti;100;;unlabelled;sparse;44596
ernst;4096;16;16;35;life;ocl_hybrid_opti;100;;unlabelled;sparse;43213
ernst;4096;16;16;36;life;ocl_hybrid_opti;100;;unlabelled;sparse;43395
ernst;4096;16;16;37;life;ocl_hybrid_opti;100;;unlabelled;sparse;43700
ernst;4096;16;16;38;life;ocl_hybrid_opti;100;;unlabelled;sparse;43854
ernst;4096;16;16;39;life;ocl_hybrid_opti;100;;unlabelled;sparse;49569
ernst;4096;16;16;40;life;ocl_hybrid_opti;100;;unlabelled;sparse;43506
ernst;4096;16;16;41;life;ocl_hybrid_opti;100;;unlabelled;sparse;43501
ernst;4096;16;16;42;life;ocl_hybrid_opti;100;;unlabelled;sparse;43233
ernst;4096;16;16;44;life;ocl_hybrid_opti;100;;unlabelled;sparse;43489
ernst;4096;16;16;45;life;ocl_hybrid_opti;100;;unlabelled;sparse;43300
ernst;4096;16;16;46;life;ocl_hybrid_opti;100;;unlabelled;sparse;43525
ernst;4096;16;16;1;life;ocl_hybrid_opti;100;;unlabelled;sparse;128039
ernst;4096;16;16;2;life;ocl_hybrid_opti;100;;unlabelled;sparse;74492
ernst;4096;16;16;3;life;ocl_hybrid_opti;100;;unlabelled;sparse;65358
ernst;4096;16;16;4;life;ocl_hybrid_opti;100;;unlabelled;sparse;59206
ernst;4096;16;16;5;life;ocl_hybrid_opti;100;;unlabelled;sparse;53689
ernst;4096;16;16;6;life;ocl_hybrid_opti;100;;unlabelled;sparse;51703
ernst;4096;16;16;7;life;ocl_hybrid_opti;100;;unlabelled;sparse;48760
ernst;4096;16;16;8;life;ocl_hybrid_opti;100;;unlabelled;sparse;47892
ernst;4096;16;16;9;life;ocl_hybrid_opti;100;;unlabelled;sparse;46624
ernst;4096;16;16;10;life;ocl_hybrid_opti;100;;unlabelled;sparse;44517
