machine;size;tilew;tileh;threads;kernel;variant;iterations;schedule;label;arg;time
ernst;4096;16;16;21;life;ocl_hybrid;100;;unlabelled;random;2037092
ernst;4096;16;16;22;life;ocl_hybrid;100;;unlabelled;random;2064457
ernst;4096;16;16;23;life;ocl_hybrid;100;;unlabelled;random;2087163
ernst;4096;16;16;24;life;ocl_hybrid;100;;unlabelled;random;1992149
ernst;4096;16;16;25;life;ocl_hybrid;100;;unlabelled;random;2225816
ernst;4096;16;16;26;life;ocl_hybrid;100;;unlabelled;random;2191028
ernst;4096;16;16;27;life;ocl_hybrid;100;;unlabelled;random;2156702
ernst;4096;16;16;28;life;ocl_hybrid;100;;unlabelled;random;2132882
ernst;4096;16;16;29;life;ocl_hybrid;100;;unlabelled;random;2144461
ernst;4096;16;16;30;life;ocl_hybrid;100;;unlabelled;random;2132804
ernst;4096;16;16;31;life;ocl_hybrid;100;;unlabelled;random;2142980
ernst;4096;16;16;32;life;ocl_hybrid;100;;unlabelled;random;2220729
ernst;4096;16;16;33;life;ocl_hybrid;100;;unlabelled;random;2181978
ernst;4096;16;16;34;life;ocl_hybrid;100;;unlabelled;random;2039424
ernst;4096;16;16;35;life;ocl_hybrid;100;;unlabelled;random;2047874
ernst;4096;16;16;36;life;ocl_hybrid;100;;unlabelled;random;2078912
ernst;4096;16;16;37;life;ocl_hybrid;100;;unlabelled;random;2120811
ernst;4096;16;16;38;life;ocl_hybrid;100;;unlabelled;random;2110430
ernst;4096;16;16;39;life;ocl_hybrid;100;;unlabelled;random;2010961
ernst;4096;16;16;40;life;ocl_hybrid;100;;unlabelled;random;2087489
ernst;4096;16;16;41;life;ocl_hybrid;100;;unlabelled;random;2081355
ernst;4096;16;16;42;life;ocl_hybrid;100;;unlabelled;random;2104847
ernst;4096;16;16;43;life;ocl_hybrid;100;;unlabelled;random;2081609
ernst;4096;16;16;44;life;ocl_hybrid;100;;unlabelled;random;2047091
ernst;4096;16;16;45;life;ocl_hybrid;100;;unlabelled;random;2051834
ernst;4096;16;16;46;life;ocl_hybrid;100;;unlabelled;random;2022133
ernst;4096;16;16;1;life;ocl_hybrid;100;;unlabelled;random;6264522
ernst;4096;16;16;2;life;ocl_hybrid;100;;unlabelled;random;3912182
ernst;4096;16;16;3;life;ocl_hybrid;100;;unlabelled;random;3174463
ernst;4096;16;16;4;life;ocl_hybrid;100;;unlabelled;random;2792445
ernst;4096;16;16;5;life;ocl_hybrid;100;;unlabelled;random;2666075
